Iteration,Distance,Repeat
0,9.012078285217285,0
100,10.216282844543457,0
200,15.546586036682129,0
300,15.546586036682129,0
400,15.546586036682129,0
500,15.546586036682129,0
600,15.546586036682129,0
700,15.546586036682129,0
800,15.546586036682129,0
900,15.546586036682129,0
1000,15.546586036682129,0
1100,15.546586036682129,0
1200,15.546586036682129,0
1300,15.546586036682129,0
1400,15.546586036682129,0
1500,15.546586036682129,0
1600,16.448230743408203,0
1700,16.448230743408203,0
1800,16.448230743408203,0
1900,16.70505714416504,0
2000,16.70505714416504,0
2100,16.70505714416504,0
2200,16.70505714416504,0
2300,16.70505714416504,0
2400,16.70505714416504,0
2500,16.70505714416504,0
2600,16.70505714416504,0
2700,19.086238861083984,0
2800,19.086238861083984,0
2900,19.086238861083984,0
3000,19.086238861083984,0
3100,19.086238861083984,0
3200,19.086238861083984,0
3300,19.086238861083984,0
3400,19.086238861083984,0
3500,19.086238861083984,0
3600,19.086238861083984,0
3700,19.086238861083984,0
3800,19.086238861083984,0
3900,19.086238861083984,0
4000,19.086238861083984,0
4100,19.086238861083984,0
4200,19.086238861083984,0
4300,19.086238861083984,0
4400,19.086238861083984,0
4500,19.628250122070312,0
4600,19.628250122070312,0
4700,19.628250122070312,0
4800,19.628250122070312,0
4900,19.628250122070312,0
5000,19.628250122070312,0
5100,19.628250122070312,0
5200,19.628250122070312,0
5300,19.628250122070312,0
5400,19.628250122070312,0
5500,19.628250122070312,0
5600,19.628250122070312,0
5700,19.628250122070312,0
5800,19.628250122070312,0
5900,19.628250122070312,0
6000,19.628250122070312,0
6100,19.628250122070312,0
6200,19.628250122070312,0
6300,19.628250122070312,0
6400,19.628250122070312,0
6500,19.628250122070312,0
6600,19.628250122070312,0
6700,19.628250122070312,0
6800,19.628250122070312,0
6900,19.628250122070312,0
7000,19.628250122070312,0
7100,19.628250122070312,0
7200,19.628250122070312,0
7300,19.628250122070312,0
7400,19.628250122070312,0
7500,19.628250122070312,0
7600,19.628250122070312,0
7700,19.628250122070312,0
7800,19.628250122070312,0
7900,19.628250122070312,0
8000,19.628250122070312,0
8100,19.628250122070312,0
8200,19.628250122070312,0
8300,19.628250122070312,0
8400,19.628250122070312,0
8500,19.628250122070312,0
8600,19.628250122070312,0
8700,19.628250122070312,0
8800,19.628250122070312,0
8900,19.628250122070312,0
9000,19.628250122070312,0
9100,19.628250122070312,0
9200,19.628250122070312,0
9300,19.628250122070312,0
9400,19.628250122070312,0
9500,19.628250122070312,0
9600,19.628250122070312,0
9700,19.628250122070312,0
9800,19.628250122070312,0
9900,19.628250122070312,0
10000,19.628250122070312,0
10100,19.628250122070312,0
10200,19.628250122070312,0
10300,19.628250122070312,0
10400,19.628250122070312,0
10500,19.628250122070312,0
10600,19.628250122070312,0
10700,19.628250122070312,0
10800,19.628250122070312,0
10900,19.628250122070312,0
11000,19.628250122070312,0
11100,19.628250122070312,0
11200,19.628250122070312,0
11300,19.628250122070312,0
11400,19.628250122070312,0
11500,19.628250122070312,0
11600,19.628250122070312,0
11700,19.628250122070312,0
11800,19.628250122070312,0
11900,19.628250122070312,0
12000,19.628250122070312,0
12100,19.628250122070312,0
12200,19.628250122070312,0
12300,19.628250122070312,0
12400,19.628250122070312,0
12500,19.628250122070312,0
12600,19.628250122070312,0
12700,19.628250122070312,0
12800,19.628250122070312,0
12900,19.628250122070312,0
13000,19.628250122070312,0
13100,19.628250122070312,0
13200,19.628250122070312,0
13300,19.628250122070312,0
13400,19.628250122070312,0
13500,19.628250122070312,0
13600,19.628250122070312,0
13700,19.628250122070312,0
13800,19.628250122070312,0
13900,19.628250122070312,0
14000,19.628250122070312,0
14100,19.628250122070312,0
14200,19.628250122070312,0
14300,19.628250122070312,0
14400,19.628250122070312,0
14500,19.628250122070312,0
14600,19.628250122070312,0
14700,19.628250122070312,0
14800,19.628250122070312,0
14900,19.628250122070312,0
15000,19.628250122070312,0
15100,19.628250122070312,0
15200,19.628250122070312,0
15300,19.628250122070312,0
15400,19.628250122070312,0
15500,19.628250122070312,0
15600,19.628250122070312,0
15700,19.628250122070312,0
15800,19.628250122070312,0
15900,19.628250122070312,0
16000,19.628250122070312,0
16100,19.628250122070312,0
16200,19.628250122070312,0
16300,20.177658081054688,0
16400,21.56441879272461,0
16500,21.56441879272461,0
16600,21.56441879272461,0
16700,22.023632049560547,0
16800,22.023632049560547,0
16900,22.023632049560547,0
17000,22.023632049560547,0
